region	bank	addr	len	symbol	role	sect	group	verify	desc
WRAM0	-	$DB7E	2	wBoxMon8HP	instance	Current Box Data	storage	live	
WRAM0	-	$DB80	1	wBoxMon8BoxLevel	instance	Current Box Data	storage	live	
WRAM0	-	$DB81	1	wBoxMon8Status	instance	Current Box Data	storage	live	
WRAM0	-	$DB82	1	wBoxMon8Type	instance	Current Box Data	storage	live	
WRAM0	-	$DB82	1	wBoxMon8Type1	instance	Current Box Data	storage	live	
WRAM0	-	$DB83	1	wBoxMon8Type2	instance	Current Box Data	storage	live	
WRAM0	-	$DB84	1	wBoxMon8CatchRate	instance	Current Box Data	storage	live	
WRAM0	-	$DB85	4	wBoxMon8Moves	instance	Current Box Data	storage	live	
WRAM0	-	$DB89	2	wBoxMon8OTID	instance	Current Box Data	storage	live	
WRAM0	-	$DB8B	3	wBoxMon8Exp	instance	Current Box Data	storage	live	
WRAM0	-	$DB8E	2	wBoxMon8HPExp	instance	Current Box Data	storage	rom,live	
WRAM0	-	$DB90	2	wBoxMon8AttackExp	instance	Current Box Data	storage	live	
WRAM0	-	$DB92	2	wBoxMon8DefenseExp	instance	Current Box Data	storage	live	
WRAM0	-	$DB94	2	wBoxMon8SpeedExp	instance	Current Box Data	storage	rom,live	
WRAM0	-	$DB96	2	wBoxMon8SpecialExp	instance	Current Box Data	storage	live	
WRAM0	-	$DB98	2	wBoxMon8DVs	instance	Current Box Data	storage	live	
WRAM0	-	$DB9A	4	wBoxMon8PP	instance	Current Box Data	storage	live	
WRAM0	-	$DB9E	1	wBoxMon9	instance	Current Box Data	storage	live	
WRAM0	-	$DB9E	1	wBoxMon9Species	instance	Current Box Data	storage	live	
WRAM0	-	$DB9F	2	wBoxMon9HP	instance	Current Box Data	storage	live	
WRAM0	-	$DBA1	1	wBoxMon9BoxLevel	instance	Current Box Data	storage	live	
WRAM0	-	$DBA2	1	wBoxMon9Status	instance	Current Box Data	storage	live	
WRAM0	-	$DBA3	1	wBoxMon9Type	instance	Current Box Data	storage	live	
WRAM0	-	$DBA3	1	wBoxMon9Type1	instance	Current Box Data	storage	live	
WRAM0	-	$DBA4	1	wBoxMon9Type2	instance	Current Box Data	storage	live	
WRAM0	-	$DBA5	1	wBoxMon9CatchRate	instance	Current Box Data	storage	live	
WRAM0	-	$DBA6	4	wBoxMon9Moves	instance	Current Box Data	storage	live	
WRAM0	-	$DBAA	2	wBoxMon9OTID	instance	Current Box Data	storage	live	
WRAM0	-	$DBAC	3	wBoxMon9Exp	instance	Current Box Data	storage	live	
WRAM0	-	$DBAF	2	wBoxMon9HPExp	instance	Current Box Data	storage	live	
WRAM0	-	$DBB1	2	wBoxMon9AttackExp	instance	Current Box Data	storage	live	
WRAM0	-	$DBB3	2	wBoxMon9DefenseExp	instance	Current Box Data	storage	live	
WRAM0	-	$DBB5	2	wBoxMon9SpeedExp	instance	Current Box Data	storage	live	
WRAM0	-	$DBB7	2	wBoxMon9SpecialExp	instance	Current Box Data	storage	live	
WRAM0	-	$DBB9	2	wBoxMon9DVs	instance	Current Box Data	storage	live	
WRAM0	-	$DBBB	4	wBoxMon9PP	instance	Current Box Data	storage	live	
WRAM0	-	$DBBF	1	wBoxMon10	instance	Current Box Data	storage	live	
WRAM0	-	$DBBF	1	wBoxMon10Species	instance	Current Box Data	storage	live	
WRAM0	-	$DBC0	2	wBoxMon10HP	instance	Current Box Data	storage	live	
WRAM0	-	$DBC2	1	wBoxMon10BoxLevel	instance	Current Box Data	storage	rom,live	
WRAM0	-	$DBC3	1	wBoxMon10Status	instance	Current Box Data	storage	rom,live	
WRAM0	-	$DBC4	1	wBoxMon10Type	instance	Current Box Data	storage	live	
WRAM0	-	$DBC4	1	wBoxMon10Type1	instance	Current Box Data	storage	live	
WRAM0	-	$DBC5	1	wBoxMon10Type2	instance	Current Box Data	storage	live	
WRAM0	-	$DBC6	1	wBoxMon10CatchRate	instance	Current Box Data	storage	live	
WRAM0	-	$DBC7	4	wBoxMon10Moves	instance	Current Box Data	storage	live	
WRAM0	-	$DBCB	2	wBoxMon10OTID	instance	Current Box Data	storage	live	
WRAM0	-	$DBCD	3	wBoxMon10Exp	instance	Current Box Data	storage	live	
WRAM0	-	$DBD0	2	wBoxMon10HPExp	instance	Current Box Data	storage	live	
WRAM0	-	$DBD2	2	wBoxMon10AttackExp	instance	Current Box Data	storage	live	
WRAM0	-	$DBD4	2	wBoxMon10DefenseExp	instance	Current Box Data	storage	live	
WRAM0	-	$DBD6	2	wBoxMon10SpeedExp	instance	Current Box Data	storage	live	
WRAM0	-	$DBD8	2	wBoxMon10SpecialExp	instance	Current Box Data	storage	live	
WRAM0	-	$DBDA	2	wBoxMon10DVs	instance	Current Box Data	storage	live	
WRAM0	-	$DBDC	4	wBoxMon10PP	instance	Current Box Data	storage	live	
WRAM0	-	$DBE0	1	wBoxMon11	instance	Current Box Data	storage	rom,live	
WRAM0	-	$DBE0	1	wBoxMon11Species	instance	Current Box Data	storage	rom,live	
WRAM0	-	$DBE1	2	wBoxMon11HP	instance	Current Box Data	storage	live	
WRAM0	-	$DBE3	1	wBoxMon11BoxLevel	instance	Current Box Data	storage	live	
WRAM0	-	$DBE4	1	wBoxMon11Status	instance	Current Box Data	storage	live	
WRAM0	-	$DBE5	1	wBoxMon11Type	instance	Current Box Data	storage	live	
WRAM0	-	$DBE5	1	wBoxMon11Type1	instance	Current Box Data	storage	live	
WRAM0	-	$DBE6	1	wBoxMon11Type2	instance	Current Box Data	storage	live	
WRAM0	-	$DBE7	1	wBoxMon11CatchRate	instance	Current Box Data	storage	live	
WRAM0	-	$DBE8	4	wBoxMon11Moves	instance	Current Box Data	storage	live	
WRAM0	-	$DBEC	2	wBoxMon11OTID	instance	Current Box Data	storage	live	
WRAM0	-	$DBEE	3	wBoxMon11Exp	instance	Current Box Data	storage	live	
WRAM0	-	$DBF1	2	wBoxMon11HPExp	instance	Current Box Data	storage	live	
WRAM0	-	$DBF3	2	wBoxMon11AttackExp	instance	Current Box Data	storage	live	
WRAM0	-	$DBF5	2	wBoxMon11DefenseExp	instance	Current Box Data	storage	live	
WRAM0	-	$DBF7	2	wBoxMon11SpeedExp	instance	Current Box Data	storage	live	
WRAM0	-	$DBF9	2	wBoxMon11SpecialExp	instance	Current Box Data	storage	live	
WRAM0	-	$DBFB	2	wBoxMon11DVs	instance	Current Box Data	storage	live	
WRAM0	-	$DBFD	4	wBoxMon11PP	instance	Current Box Data	storage	live	
WRAM0	-	$DC01	1	wBoxMon12	instance	Current Box Data	storage	rom,live	
WRAM0	-	$DC01	1	wBoxMon12Species	instance	Current Box Data	storage	rom,live	
WRAM0	-	$DC02	2	wBoxMon12HP	instance	Current Box Data	storage	live	
WRAM0	-	$DC04	1	wBoxMon12BoxLevel	instance	Current Box Data	storage	live	
WRAM0	-	$DC05	1	wBoxMon12Status	instance	Current Box Data	storage	live	
WRAM0	-	$DC06	1	wBoxMon12Type	instance	Current Box Data	storage	live	
WRAM0	-	$DC06	1	wBoxMon12Type1	instance	Current Box Data	storage	live	
WRAM0	-	$DC07	1	wBoxMon12Type2	instance	Current Box Data	storage	live	
WRAM0	-	$DC08	1	wBoxMon12CatchRate	instance	Current Box Data	storage	live	
WRAM0	-	$DC09	4	wBoxMon12Moves	instance	Current Box Data	storage	rom,live	
WRAM0	-	$DC0D	2	wBoxMon12OTID	instance	Current Box Data	storage	live	
WRAM0	-	$DC0F	3	wBoxMon12Exp	instance	Current Box Data	storage	live	
WRAM0	-	$DC12	2	wBoxMon12HPExp	instance	Current Box Data	storage	live	
WRAM0	-	$DC14	2	wBoxMon12AttackExp	instance	Current Box Data	storage	rom,live	
WRAM0	-	$DC16	2	wBoxMon12DefenseExp	instance	Current Box Data	storage	live	
WRAM0	-	$DC18	2	wBoxMon12SpeedExp	instance	Current Box Data	storage	live	
WRAM0	-	$DC1A	2	wBoxMon12SpecialExp	instance	Current Box Data	storage	rom,live	
WRAM0	-	$DC1C	2	wBoxMon12DVs	instance	Current Box Data	storage	live	
WRAM0	-	$DC1E	4	wBoxMon12PP	instance	Current Box Data	storage	live	
WRAM0	-	$DC22	1	wBoxMon13	instance	Current Box Data	storage	live	
WRAM0	-	$DC22	1	wBoxMon13Species	instance	Current Box Data	storage	live	
WRAM0	-	$DC23	2	wBoxMon13HP	instance	Current Box Data	storage	rom,live	
WRAM0	-	$DC25	1	wBoxMon13BoxLevel	instance	Current Box Data	storage	rom,live	
WRAM0	-	$DC26	1	wBoxMon13Status	instance	Current Box Data	storage	live	
WRAM0	-	$DC27	1	wBoxMon13Type	instance	Current Box Data	storage	live	
WRAM0	-	$DC27	1	wBoxMon13Type1	instance	Current Box Data	storage	live	
WRAM0	-	$DC28	1	wBoxMon13Type2	instance	Current Box Data	storage	live	
WRAM0	-	$DC29	1	wBoxMon13CatchRate	instance	Current Box Data	storage	live	
WRAM0	-	$DC2A	4	wBoxMon13Moves	instance	Current Box Data	storage	live	
WRAM0	-	$DC2E	2	wBoxMon13OTID	instance	Current Box Data	storage	live	
WRAM0	-	$DC30	3	wBoxMon13Exp	instance	Current Box Data	storage	live	
WRAM0	-	$DC33	2	wBoxMon13HPExp	instance	Current Box Data	storage	live	
WRAM0	-	$DC35	2	wBoxMon13AttackExp	instance	Current Box Data	storage	live	
WRAM0	-	$DC37	2	wBoxMon13DefenseExp	instance	Current Box Data	storage	live	
WRAM0	-	$DC39	2	wBoxMon13SpeedExp	instance	Current Box Data	storage	live	
WRAM0	-	$DC3B	2	wBoxMon13SpecialExp	instance	Current Box Data	storage	live	
WRAM0	-	$DC3D	2	wBoxMon13DVs	instance	Current Box Data	storage	live	
WRAM0	-	$DC3F	4	wBoxMon13PP	instance	Current Box Data	storage	rom,live	
WRAM0	-	$DC43	1	wBoxMon14	instance	Current Box Data	storage	rom,live	
WRAM0	-	$DC43	1	wBoxMon14Species	instance	Current Box Data	storage	rom,live	
WRAM0	-	$DC44	2	wBoxMon14HP	instance	Current Box Data	storage	live	
WRAM0	-	$DC46	1	wBoxMon14BoxLevel	instance	Current Box Data	storage	live	
WRAM0	-	$DC47	1	wBoxMon14Status	instance	Current Box Data	storage	rom,live	
WRAM0	-	$DC48	1	wBoxMon14Type	instance	Current Box Data	storage	live	
WRAM0	-	$DC48	1	wBoxMon14Type1	instance	Current Box Data	storage	live	
WRAM0	-	$DC49	1	wBoxMon14Type2	instance	Current Box Data	storage	rom,live	
WRAM0	-	$DC4A	1	wBoxMon14CatchRate	instance	Current Box Data	storage	live	
WRAM0	-	$DC4B	4	wBoxMon14Moves	instance	Current Box Data	storage	live	
WRAM0	-	$DC4F	2	wBoxMon14OTID	instance	Current Box Data	storage	live	
WRAM0	-	$DC51	3	wBoxMon14Exp	instance	Current Box Data	storage	live	
WRAM0	-	$DC54	2	wBoxMon14HPExp	instance	Current Box Data	storage	live	
WRAM0	-	$DC56	2	wBoxMon14AttackExp	instance	Current Box Data	storage	live	
WRAM0	-	$DC58	2	wBoxMon14DefenseExp	instance	Current Box Data	storage	live	
WRAM0	-	$DC5A	2	wBoxMon14SpeedExp	instance	Current Box Data	storage	live	
WRAM0	-	$DC5C	2	wBoxMon14SpecialExp	instance	Current Box Data	storage	live	
WRAM0	-	$DC5E	2	wBoxMon14DVs	instance	Current Box Data	storage	rom,live	
WRAM0	-	$DC60	4	wBoxMon14PP	instance	Current Box Data	storage	rom,live	
WRAM0	-	$DC64	1	wBoxMon15	instance	Current Box Data	storage	rom,live	
WRAM0	-	$DC64	1	wBoxMon15Species	instance	Current Box Data	storage	rom,live	
WRAM0	-	$DC65	2	wBoxMon15HP	instance	Current Box Data	storage	rom,live	
WRAM0	-	$DC67	1	wBoxMon15BoxLevel	instance	Current Box Data	storage	rom,live	
WRAM0	-	$DC68	1	wBoxMon15Status	instance	Current Box Data	storage		
WRAM0	-	$DC69	1	wBoxMon15Type	instance	Current Box Data	storage	rom,live	
WRAM0	-	$DC69	1	wBoxMon15Type1	instance	Current Box Data	storage	rom,live	
WRAM0	-	$DC6A	1	wBoxMon15Type2	instance	Current Box Data	storage	live	
WRAM0	-	$DC6B	1	wBoxMon15CatchRate	instance	Current Box Data	storage	live	
WRAM0	-	$DC6C	4	wBoxMon15Moves	instance	Current Box Data	storage	live	
WRAM0	-	$DC70	2	wBoxMon15OTID	instance	Current Box Data	storage	live	
WRAM0	-	$DC72	3	wBoxMon15Exp	instance	Current Box Data	storage	live	
WRAM0	-	$DC75	2	wBoxMon15HPExp	instance	Current Box Data	storage	live	
WRAM0	-	$DC77	2	wBoxMon15AttackExp	instance	Current Box Data	storage	rom,live	
WRAM0	-	$DC79	2	wBoxMon15DefenseExp	instance	Current Box Data	storage	live	
WRAM0	-	$DC7B	2	wBoxMon15SpeedExp	instance	Current Box Data	storage	rom,live	
WRAM0	-	$DC7D	2	wBoxMon15SpecialExp	instance	Current Box Data	storage	live	
WRAM0	-	$DC7F	2	wBoxMon15DVs	instance	Current Box Data	storage	live	
WRAM0	-	$DC81	4	wBoxMon15PP	instance	Current Box Data	storage	live	
WRAM0	-	$DC85	1	wBoxMon16	instance	Current Box Data	storage	rom,live	
WRAM0	-	$DC85	1	wBoxMon16Species	instance	Current Box Data	storage	rom,live	
WRAM0	-	$DC86	2	wBoxMon16HP	instance	Current Box Data	storage	live	
WRAM0	-	$DC88	1	wBoxMon16BoxLevel	instance	Current Box Data	storage	live	
WRAM0	-	$DC89	1	wBoxMon16Status	instance	Current Box Data	storage	rom,live	
WRAM0	-	$DC8A	1	wBoxMon16Type	instance	Current Box Data	storage	live	
WRAM0	-	$DC8A	1	wBoxMon16Type1	instance	Current Box Data	storage	live	
WRAM0	-	$DC8B	1	wBoxMon16Type2	instance	Current Box Data	storage	live	
WRAM0	-	$DC8C	1	wBoxMon16CatchRate	instance	Current Box Data	storage	live	
WRAM0	-	$DC8D	4	wBoxMon16Moves	instance	Current Box Data	storage	live	
WRAM0	-	$DC91	2	wBoxMon16OTID	instance	Current Box Data	storage	rom,live	
WRAM0	-	$DC93	3	wBoxMon16Exp	instance	Current Box Data	storage	live	
WRAM0	-	$DC96	2	wBoxMon16HPExp	instance	Current Box Data	storage	live	
WRAM0	-	$DC98	2	wBoxMon16AttackExp	instance	Current Box Data	storage	live	
WRAM0	-	$DC9A	2	wBoxMon16DefenseExp	instance	Current Box Data	storage	live	
WRAM0	-	$DC9C	2	wBoxMon16SpeedExp	instance	Current Box Data	storage	live	
WRAM0	-	$DC9E	2	wBoxMon16SpecialExp	instance	Current Box Data	storage	live	
WRAM0	-	$DCA0	2	wBoxMon16DVs	instance	Current Box Data	storage	live	
WRAM0	-	$DCA2	4	wBoxMon16PP	instance	Current Box Data	storage	live	
WRAM0	-	$DCA6	1	wBoxMon17	instance	Current Box Data	storage	live	
WRAM0	-	$DCA6	1	wBoxMon17Species	instance	Current Box Data	storage	live	
WRAM0	-	$DCA7	2	wBoxMon17HP	instance	Current Box Data	storage	live	
WRAM0	-	$DCA9	1	wBoxMon17BoxLevel	instance	Current Box Data	storage	live	
WRAM0	-	$DCAA	1	wBoxMon17Status	instance	Current Box Data	storage	live	
WRAM0	-	$DCAB	1	wBoxMon17Type	instance	Current Box Data	storage	live	
WRAM0	-	$DCAB	1	wBoxMon17Type1	instance	Current Box Data	storage	live	
WRAM0	-	$DCAC	1	wBoxMon17Type2	instance	Current Box Data	storage	live	
WRAM0	-	$DCAD	1	wBoxMon17CatchRate	instance	Current Box Data	storage	live	
WRAM0	-	$DCAE	4	wBoxMon17Moves	instance	Current Box Data	storage	live	
WRAM0	-	$DCB2	2	wBoxMon17OTID	instance	Current Box Data	storage	rom,live	
WRAM0	-	$DCB4	3	wBoxMon17Exp	instance	Current Box Data	storage	live	
WRAM0	-	$DCB7	2	wBoxMon17HPExp	instance	Current Box Data	storage	rom,live	
WRAM0	-	$DCB9	2	wBoxMon17AttackExp	instance	Current Box Data	storage	live	
WRAM0	-	$DCBB	2	wBoxMon17DefenseExp	instance	Current Box Data	storage	live	
WRAM0	-	$DCBD	2	wBoxMon17SpeedExp	instance	Current Box Data	storage	live	
WRAM0	-	$DCBF	2	wBoxMon17SpecialExp	instance	Current Box Data	storage	live	
WRAM0	-	$DCC1	2	wBoxMon17DVs	instance	Current Box Data	storage	rom,live	
WRAM0	-	$DCC3	4	wBoxMon17PP	instance	Current Box Data	storage	rom,live	
WRAM0	-	$DCC7	1	wBoxMon18	instance	Current Box Data	storage	live	
WRAM0	-	$DCC7	1	wBoxMon18Species	instance	Current Box Data	storage	live	
WRAM0	-	$DCC8	2	wBoxMon18HP	instance	Current Box Data	storage	live	
WRAM0	-	$DCCA	1	wBoxMon18BoxLevel	instance	Current Box Data	storage	live	
WRAM0	-	$DCCB	1	wBoxMon18Status	instance	Current Box Data	storage	live	
WRAM0	-	$DCCC	1	wBoxMon18Type	instance	Current Box Data	storage	live	
WRAM0	-	$DCCC	1	wBoxMon18Type1	instance	Current Box Data	storage	live	
WRAM0	-	$DCCD	1	wBoxMon18Type2	instance	Current Box Data	storage	live	
WRAM0	-	$DCCE	1	wBoxMon18CatchRate	instance	Current Box Data	storage	live	
WRAM0	-	$DCCF	4	wBoxMon18Moves	instance	Current Box Data	storage	live	
WRAM0	-	$DCD3	2	wBoxMon18OTID	instance	Current Box Data	storage	live	
WRAM0	-	$DCD5	3	wBoxMon18Exp	instance	Current Box Data	storage	live	
WRAM0	-	$DCD8	2	wBoxMon18HPExp	instance	Current Box Data	storage	live	
WRAM0	-	$DCDA	2	wBoxMon18AttackExp	instance	Current Box Data	storage	rom,live	
WRAM0	-	$DCDC	2	wBoxMon18DefenseExp	instance	Current Box Data	storage	rom,live	
WRAM0	-	$DCDE	2	wBoxMon18SpeedExp	instance	Current Box Data	storage	live	
WRAM0	-	$DCE0	2	wBoxMon18SpecialExp	instance	Current Box Data	storage	live	
WRAM0	-	$DCE2	2	wBoxMon18DVs	instance	Current Box Data	storage	live	
WRAM0	-	$DCE4	4	wBoxMon18PP	instance	Current Box Data	storage	live	
WRAM0	-	$DCE8	1	wBoxMon19	instance	Current Box Data	storage	rom,live	
WRAM0	-	$DCE8	1	wBoxMon19Species	instance	Current Box Data	storage	rom,live	
WRAM0	-	$DCE9	2	wBoxMon19HP	instance	Current Box Data	storage	live	
WRAM0	-	$DCEB	1	wBoxMon19BoxLevel	instance	Current Box Data	storage	live	
WRAM0	-	$DCEC	1	wBoxMon19Status	instance	Current Box Data	storage	live	
WRAM0	-	$DCED	1	wBoxMon19Type	instance	Current Box Data	storage	live	
WRAM0	-	$DCED	1	wBoxMon19Type1	instance	Current Box Data	storage	live	
WRAM0	-	$DCEE	1	wBoxMon19Type2	instance	Current Box Data	storage	live	
WRAM0	-	$DCEF	1	wBoxMon19CatchRate	instance	Current Box Data	storage	live	
WRAM0	-	$DCF0	4	wBoxMon19Moves	instance	Current Box Data	storage	live	
WRAM0	-	$DCF4	2	wBoxMon19OTID	instance	Current Box Data	storage	live	
WRAM0	-	$DCF6	3	wBoxMon19Exp	instance	Current Box Data	storage	live	
WRAM0	-	$DCF9	2	wBoxMon19HPExp	instance	Current Box Data	storage	live	
WRAM0	-	$DCFB	2	wBoxMon19AttackExp	instance	Current Box Data	storage	live	
WRAM0	-	$DCFD	2	wBoxMon19DefenseExp	instance	Current Box Data	storage	live	
WRAM0	-	$DCFF	2	wBoxMon19SpeedExp	instance	Current Box Data	storage	rom,live	
WRAM0	-	$DD01	2	wBoxMon19SpecialExp	instance	Current Box Data	storage	rom,live	
WRAM0	-	$DD03	2	wBoxMon19DVs	instance	Current Box Data	storage	live	
WRAM0	-	$DD05	4	wBoxMon19PP	instance	Current Box Data	storage	live	
WRAM0	-	$DD09	1	wBoxMon20	instance	Current Box Data	storage	live	
WRAM0	-	$DD09	1	wBoxMon20Species	instance	Current Box Data	storage	live	
WRAM0	-	$DD0A	2	wBoxMon20HP	instance	Current Box Data	storage	live	
WRAM0	-	$DD0C	1	wBoxMon20BoxLevel	instance	Current Box Data	storage	live	
WRAM0	-	$DD0D	1	wBoxMon20Status	instance	Current Box Data	storage	live	
WRAM0	-	$DD0E	1	wBoxMon20Type	instance	Current Box Data	storage	live	
WRAM0	-	$DD0E	1	wBoxMon20Type1	instance	Current Box Data	storage	live	
WRAM0	-	$DD0F	1	wBoxMon20Type2	instance	Current Box Data	storage	live	
WRAM0	-	$DD10	1	wBoxMon20CatchRate	instance	Current Box Data	storage	live	
WRAM0	-	$DD11	4	wBoxMon20Moves	instance	Current Box Data	storage	rom,live	
WRAM0	-	$DD15	2	wBoxMon20OTID	instance	Current Box Data	storage	live	
WRAM0	-	$DD17	3	wBoxMon20Exp	instance	Current Box Data	storage	live	
WRAM0	-	$DD1A	2	wBoxMon20HPExp	instance	Current Box Data	storage	live	
WRAM0	-	$DD1C	2	wBoxMon20AttackExp	instance	Current Box Data	storage	live	
WRAM0	-	$DD1E	2	wBoxMon20DefenseExp	instance	Current Box Data	storage	live	
WRAM0	-	$DD20	2	wBoxMon20SpeedExp	instance	Current Box Data	storage	rom,live	
WRAM0	-	$DD22	2	wBoxMon20SpecialExp	instance	Current Box Data	storage	live	
WRAM0	-	$DD24	2	wBoxMon20DVs	instance	Current Box Data	storage	live	
WRAM0	-	$DD26	4	wBoxMon20PP	instance	Current Box Data	storage	live	
WRAM0	-	$DD2A	11	wBoxMon1OT	entry	Current Box Data	storage	rom,live	Box slot 1's original-trainer name, 11 bytes.
WRAM0	-	$DD2A	11	wBoxMonOT	alias	Current Box Data	storage	rom,live	Twenty 11-byte original-trainer names.
WRAM0	-	$DD35	11	wBoxMon2OT	instance	Current Box Data	storage	live	
WRAM0	-	$DD40	11	wBoxMon3OT	instance	Current Box Data	storage	live	
WRAM0	-	$DD4B	11	wBoxMon4OT	instance	Current Box Data	storage	live	
WRAM0	-	$DD56	11	wBoxMon5OT	instance	Current Box Data	storage	live	
WRAM0	-	$DD61	11	wBoxMon6OT	instance	Current Box Data	storage	live	
WRAM0	-	$DD6C	11	wBoxMon7OT	instance	Current Box Data	storage	live	
WRAM0	-	$DD77	11	wBoxMon8OT	instance	Current Box Data	storage	live	
WRAM0	-	$DD82	11	wBoxMon9OT	instance	Current Box Data	storage	live	
WRAM0	-	$DD8D	11	wBoxMon10OT	instance	Current Box Data	storage	live	
WRAM0	-	$DD98	11	wBoxMon11OT	instance	Current Box Data	storage	live	
WRAM0	-	$DDA3	11	wBoxMon12OT	instance	Current Box Data	storage	live	
WRAM0	-	$DDAE	11	wBoxMon13OT	instance	Current Box Data	storage	live	
WRAM0	-	$DDB9	11	wBoxMon14OT	instance	Current Box Data	storage	live	
WRAM0	-	$DDC4	11	wBoxMon15OT	instance	Current Box Data	storage	live	
WRAM0	-	$DDCF	11	wBoxMon16OT	instance	Current Box Data	storage	live	
WRAM0	-	$DDDA	11	wBoxMon17OT	instance	Current Box Data	storage	live	
WRAM0	-	$DDE5	11	wBoxMon18OT	instance	Current Box Data	storage	live	
WRAM0	-	$DDF0	11	wBoxMon19OT	instance	Current Box Data	storage	live	
WRAM0	-	$DDFB	11	wBoxMon20OT	instance	Current Box Data	storage	live	
WRAM0	-	$DE06	11	wBoxMon1Nick	entry	Current Box Data	storage	rom,live	Box slot 1's nickname, 11 bytes.
WRAM0	-	$DE06	11	wBoxMonNicks	alias	Current Box Data	storage	rom,live	Twenty 11-byte nicknames.
WRAM0	-	$DE11	11	wBoxMon2Nick	instance	Current Box Data	storage	rom,live	
WRAM0	-	$DE1C	11	wBoxMon3Nick	instance	Current Box Data	storage	live	
WRAM0	-	$DE27	11	wBoxMon4Nick	instance	Current Box Data	storage	live	
WRAM0	-	$DE32	11	wBoxMon5Nick	instance	Current Box Data	storage	live	
WRAM0	-	$DE3D	11	wBoxMon6Nick	instance	Current Box Data	storage	live	
WRAM0	-	$DE48	11	wBoxMon7Nick	instance	Current Box Data	storage	live	
WRAM0	-	$DE53	11	wBoxMon8Nick	instance	Current Box Data	storage	live	
WRAM0	-	$DE5E	11	wBoxMon9Nick	instance	Current Box Data	storage	live	
WRAM0	-	$DE69	11	wBoxMon10Nick	instance	Current Box Data	storage	live	
WRAM0	-	$DE74	11	wBoxMon11Nick	instance	Current Box Data	storage	live	
WRAM0	-	$DE7F	11	wBoxMon12Nick	instance	Current Box Data	storage	live	
WRAM0	-	$DE8A	11	wBoxMon13Nick	instance	Current Box Data	storage	live	
WRAM0	-	$DE95	11	wBoxMon14Nick	instance	Current Box Data	storage	live	
WRAM0	-	$DEA0	11	wBoxMon15Nick	instance	Current Box Data	storage	live	
WRAM0	-	$DEAB	11	wBoxMon16Nick	instance	Current Box Data	storage	live	
WRAM0	-	$DEB6	11	wBoxMon17Nick	instance	Current Box Data	storage	live	
WRAM0	-	$DEC1	11	wBoxMon18Nick	instance	Current Box Data	storage	live	
WRAM0	-	$DECC	11	wBoxMon19Nick	instance	Current Box Data	storage	live	
WRAM0	-	$DED7	11	wBoxMon20Nick	instance	Current Box Data	storage	live	
WRAM0	-	$DEE2	30	free:WRAM00:$DEE2	free	(unallocated)	system	rom,live	
WRAM0	-	$DEE2	0	wBoxDataEnd	entry	Current Box Data	storage	rom,live	One past the live box.
WRAM0	-	$DEE2	0	wBoxMonNicksEnd	alias	Current Box Data	storage	rom,live	One past the box block. `wBoxDataEnd - wBoxDataStart` is `$462`, which is also the stride between consecutive `sBoxN` in cartridge RAM.
